EventID,EventType,StartDateTime,EndDateTime,EnteredOn,EventAgency,ParkingHeld,Borough,CommunityBoard(s),PolicePrecinct(s),Category,SubCategoryName,Country,ZipCode(s)
693783,Shooting Permit,02/06/2023 07:00:00 AM,02/06/2023 10:00:00 PM,01/31/2023 12:12:45 PM,"Mayor's Office of Film, Theatre & Broadcasting","WILLOUGHBY AVENUE between CYPRESS AVENUE and SENECA AVENUE,  CYPRESS AVENUE between WILLOUGHBY AVENUE and STARR STREET,  STARR STREET between SENECA AVENUE and CYPRESS AVENUE,  STARR STREET between CYPRESS AVENUE and ST NICHOLAS AVENUE,  CYPRESS AVENUE between STARR STREET and TROUTMAN STREET,  WOODWARD AVENUE between STARR STREET and STANHOPE STREET,  WOODWARD AVENUE between FLUSHING AVENUE and TROUTMAN STREET,  METROPOLITAN AVENUE between FLUSHING AVENUE and WOODWARD AVENUE",Queens,"4, 5","104, 83",Television,Cable-episodic,United States of America,"11237, 11385"
693772,Shooting Permit,02/06/2023 07:00:00 AM,02/06/2023 10:00:00 PM,01/31/2023 11:51:22 AM,"Mayor's Office of Film, Theatre & Broadcasting","MOULTRIE STREET between CALYER STREET and MESEROLE AVENUE,  GREENPOINT AVENUE between NEWEL STREET and JEWEL STREET,  NEWEL STREET between GREENPOINT AVENUE and CALYER STREET,  CALYER STREET between MOULTRIE STREET and HUMBOLDT STREET,  WEST STREET between GREENPOINT AVENUE and MILTON STREET,  MILTON STREET between WEST STREET and FRANKLIN STREET,  KENT STREET between WEST STREET and DEAD END,  JAVA STREET between DEAD END and WEST STREET",Brooklyn,1,94,Television,Episodic series,United States of America,11222
693764,Shooting Permit,02/03/2023 03:00:00 AM,02/04/2023 09:00:00 AM,01/31/2023 11:31:56 AM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   41 STREET between 9 AVENUE and 12 AVENUE,  11 AVENUE between WEST   41 STREET and WEST   40 STREET",Manhattan,4,"10, 14",Film,Feature,United States of America,"10018, 10036"
693754,Shooting Permit,02/03/2023 09:00:00 AM,02/03/2023 11:45:00 PM,01/31/2023 10:53:37 AM,"Mayor's Office of Film, Theatre & Broadcasting",KINGSLAND AVENUE between GREENPOINT AVENUE and DEAD END,Brooklyn,1,94,Television,Cable-episodic,United States of America,11222
693719,Shooting Permit,02/02/2023 03:00:00 PM,02/03/2023 04:00:00 AM,01/31/2023 09:38:22 AM,"Mayor's Office of Film, Theatre & Broadcasting","WASHINGTON SQUARE WEST between WASHINGTON SQUARE NORTH and WEST    4 STREET,  WASHINGTON SQUARE NORTH between WASHINGTON SQUARE WEST and 5 AVENUE,  LAGUARDIA PLACE between WASHINGTON SQUARE SOUTH and WEST    3 STREET,  WEST    4 STREET between 6 AVENUE and WASHINGTON SQUARE WEST,  6 AVENUE between WEST    4 STREET and WEST    3 STREET,  WEST    3 STREET between 6 AVENUE and MACDOUGAL STREET,  6 AVENUE between MINETTA STREET and MINETTA LANE,  6 AVENUE between WEST    4 STREET and WEST    8 STREET,  ELDRIDGE STREET between GRAND STREET and HESTER STREET,  1 AVENUE between EAST    6 STREET and EAST    7 STREET,  CLINTON STREET between DELANCEY STREET and RIVINGTON STREET,  BROADWAY between DRIGGS AVENUE and ROEBLING STREET,  ALLEN STREET between HESTER STREET and GRAND STREET,  GRAND STREET between ALLEN STREET and CHRYSTIE STREET,  EAST    6 STREET between 1 AVENUE and AVENUE A,  RIVINGTON STREET between ATTORNEY STREET and NORFOLK STREET,  SOUTH    5 STREET between BEDFORD AVENUE and SOUTH    5 PLACE,  GRAND STREET between ALLEN STREET and LUDLOW STREET,  ALLEN STREET between GRAND STREET and DELANCEY STREET",Manhattan,"1, 2, 3","5, 6, 7, 9, 90",Television,Made for TV/mini-series,United States of America,"10002, 10003, 10009, 10011, 10012, 10014, 11211"
693717,Shooting Permit,02/02/2023 07:00:00 AM,02/02/2023 07:00:00 PM,01/31/2023 09:32:12 AM,"Mayor's Office of Film, Theatre & Broadcasting","BARCLAY STREET between WEST STREET and WASHINGTON STREET,  READE STREET between GREENWICH STREET and WEST BROADWAY,  GREENWICH STREET between READE STREET and DUANE STREET,  PARK PLACE between GREENWICH STREET and WEST BROADWAY,  WEST STREET between HUBERT STREET and CHAMBERS STREET",Manhattan,1,1,Television,Cable-episodic,United States of America,"10007, 10013"
693704,Shooting Permit,02/03/2023 06:00:00 AM,02/03/2023 11:00:00 PM,01/31/2023 08:46:10 AM,"Mayor's Office of Film, Theatre & Broadcasting","BROADWAY between WEST   91 STREET and WEST   85 STREET,  WEST   87 STREET between WEST END AVENUE and BROADWAY,  WEST   86 STREET between BROADWAY and WEST END AVENUE,  WEST END AVENUE between WEST   88 STREET and WEST   87 STREET,  WEST END AVENUE between WEST   87 STREET and WEST   86 STREET",Manhattan,7,"20, 24",Television,Episodic series,United States of America,10024
693697,Shooting Permit,02/02/2023 06:00:00 AM,02/02/2023 10:00:00 PM,01/31/2023 08:16:55 AM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   22 STREET between 8 AVENUE and 9 AVENUE,  8 AVENUE between WEST   21 STREET and WEST   23 STREET,  WEST   24 STREET between 8 AVENUE and 9 AVENUE,  WEST   23 STREET between 8 AVENUE and 9 AVENUE",Manhattan,4,10,Television,Episodic series,United States of America,10011
693624,Theater Load in and Load Outs,02/08/2023 12:01:00 AM,02/08/2023 11:59:00 PM,01/30/2023 04:45:51 PM,"Mayor's Office of Film, Theatre & Broadcasting",7 AVENUE between WEST   57 STREET and WEST   56 STREET,Manhattan,5,18,Theater,Theater,United States of America,"10019, 10106"
693617,Shooting Permit,02/03/2023 04:00:00 PM,02/04/2023 02:00:00 AM,01/30/2023 04:25:24 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   29 STREET between 11 AVENUE and 10 AVENUE,  WEST   28 STREET between 11 AVENUE and 10 AVENUE,  WEST   28 STREET between 10 AVENUE and 9 AVENUE,  10 AVENUE between WEST   26 STREET and WEST   29 STREET,  EAST   44 STREET between 3 AVENUE and 2 AVENUE,  EAST   43 STREET between 3 AVENUE and 2 AVENUE,  3 AVENUE between EAST   43 STREET and EAST   45 STREET,  2 AVENUE between EAST   43 STREET and EAST   46 STREET,  EAST   45 STREET between 3 AVENUE and 2 AVENUE,  EAST   46 STREET between 3 AVENUE and 2 AVENUE,  3 AVENUE between EAST   45 STREET and EAST   46 STREET,  10 AVENUE between WEST   30 STREET and WEST   29 STREET,  EAST   43 STREET between LEXINGTON AVENUE and 3 AVENUE",Manhattan,"4, 6","10, 17",Television,Episodic series,United States of America,"10001, 10017"
693594,Shooting Permit,02/02/2023 04:00:00 PM,02/03/2023 02:00:00 AM,01/30/2023 03:13:57 PM,"Mayor's Office of Film, Theatre & Broadcasting","VANDERBILT AVENUE between EAST   45 STREET and EAST   46 STREET,  EAST   46 STREET between VANDERBILT AVENUE and MADISON AVENUE,  VANDERBILT AVENUE between EAST   47 STREET and EAST   46 STREET",Manhattan,5,18,Television,Episodic series,United States of America,10017
693593,Shooting Permit,02/02/2023 06:00:00 AM,02/02/2023 10:00:00 PM,01/30/2023 03:06:39 PM,"Mayor's Office of Film, Theatre & Broadcasting","5 AVENUE between WEST   31 STREET and WEST   32 STREET,  WEST AND EAST 31 STREET between BROADWAY and PARK AVENUE,  WEST   32 STREET between BROADWAY and 5 AVENUE,  BROADWAY between WEST   31 STREET and WEST   32 STREET,  WEST   30 STREET between BROADWAY and 5 AVENUE,  MADISON AVENUE between EAST   43 STREET and EAST   45 STREET,  EAST   44 STREET between 5 AVENUE and MADISON AVENUE,  EAST   45 STREET between 5 AVENUE and MADISON AVENUE,  EAST   36 STREET between 5 AVENUE and PARK AVENUE,  WEST   36 STREET between 5 AVENUE and 6 AVENUE,  PARK AVENUE between EAST   35 STREET and EAST   38 STREET",Manhattan,"5, 6","14, 17, 18",Television,Episodic series,United States of America,"10001, 10016, 10017, 10018, 10173"
693581,Theater Load in and Load Outs,02/23/2023 12:01:00 AM,02/24/2023 06:00:00 AM,01/30/2023 02:23:34 PM,"Mayor's Office of Film, Theatre & Broadcasting",AMSTERDAM AVENUE between WEST   62 STREET and WEST   66 STREET,Manhattan,7,20,Theater,Theater,United States of America,10023
693574,Shooting Permit,02/02/2023 07:00:00 AM,02/02/2023 11:00:00 PM,01/30/2023 01:52:59 PM,"Mayor's Office of Film, Theatre & Broadcasting","N HENRY STREET between GREENPOINT AVENUE and CALYER STREET,  RUSSELL STREET between CALYER STREET and GREENPOINT AVENUE",Brooklyn,1,94,Television,Episodic series,United States of America,11222
693573,Shooting Permit,02/01/2023 06:00:00 AM,02/01/2023 10:00:00 PM,01/30/2023 01:47:54 PM,"Mayor's Office of Film, Theatre & Broadcasting","N HENRY STREET between GREENPOINT AVENUE and CALYER STREET,  RUSSELL STREET between CALYER STREET and GREENPOINT AVENUE",Brooklyn,1,94,Television,Episodic series,United States of America,11222
693569,Shooting Permit,02/09/2023 08:00:00 AM,02/11/2023 08:00:00 PM,01/30/2023 01:41:36 PM,"Mayor's Office of Film, Theatre & Broadcasting",WEST  169 STREET between FORT WASHINGTON AVENUE and BROADWAY,Manhattan,12,33,Television,Not Applicable,United States of America,10032
693567,Shooting Permit,02/02/2023 07:00:00 AM,02/02/2023 07:00:00 PM,01/30/2023 01:40:51 PM,"Mayor's Office of Film, Theatre & Broadcasting","GREENPOINT AVE between RAILROAD AVE and DEAD END,  RAILROAD AVE between GREENPOINT AVE and DEAD END",Queens,2,108,Television,Cable-episodic,United States of America,11101
693564,Shooting Permit,02/06/2023 07:00:00 AM,02/06/2023 09:00:00 PM,01/30/2023 01:22:57 PM,"Mayor's Office of Film, Theatre & Broadcasting","22 STREET between QUEENS PLAZA SOUTH and 43 AVENUE,  43 AVENUE between 22 STREET and 21 STREET,  21 STREET between QUEENS PLAZA SOUTH and 43 AVENUE,  QUEENS PLAZA SOUTH between 21 STREET and 22 STREET",Queens,2,108,Television,Episodic series,United States of America,11101
693561,Theater Load in and Load Outs,02/28/2023 12:01:00 AM,02/28/2023 11:59:00 PM,01/30/2023 01:04:11 PM,"Mayor's Office of Film, Theatre & Broadcasting","EAST   11 STREET between 3 AVENUE and 4 AVENUE,  3 AVENUE between EAST   11 STREET and EAST   12 STREET",Manhattan,"11, 3","23, 9",Theater,Theater,United States of America,"10003, 10029"
693559,Theater Load in and Load Outs,02/27/2023 12:01:00 AM,02/28/2023 11:59:00 PM,01/30/2023 01:01:19 PM,"Mayor's Office of Film, Theatre & Broadcasting","FROST STREET between DEBEVOISE AVENUE and MORGAN AVENUE,  DEBEVOISE AVENUE between FROST STREET and RICHARDSON STREET",Brooklyn,1,94,Theater,Theater,United States of America,11222
693553,Shooting Permit,02/02/2023 07:30:00 AM,02/02/2023 11:00:00 PM,01/30/2023 12:44:30 PM,"Mayor's Office of Film, Theatre & Broadcasting","WALKER STREET between CHURCH STREET and BROADWAY,  DUANE STREET between HUDSON STREET and STAPLE STREET,  HUDSON STREET between NORTH MOORE STREET and ERICSSON PLACE,  NORTH MOORE STREET between HUDSON STREET and VARICK STREET,  WEST BROADWAY between FRANKLIN STREET and NORTH MOORE STREET,  WEST BROADWAY between NORTH MOORE STREET and BEACH STREET,  6 AVENUE between WHITE STREET and WALKER STREET,  WHITE STREET between CHURCH STREET and BROADWAY,  CHURCH STREET between WHITE STREET and WORTH STREET",Manhattan,1,1,Television,Episodic series,United States of America,10013
693546,Theater Load in and Load Outs,02/27/2023 12:01:00 AM,02/28/2023 06:00:00 AM,01/30/2023 12:31:49 PM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   55 STREET between 11 AVENUE and 12 AVENUE,  WEST   56 STREET between 11 AVENUE and 12 AVENUE,  11 AVENUE between WEST   55 STREET and WEST   56 STREET",Manhattan,4,18,Theater,Theater,United States of America,10019
693533,Shooting Permit,02/02/2023 08:00:00 AM,02/02/2023 11:00:00 PM,01/30/2023 11:51:34 AM,"Mayor's Office of Film, Theatre & Broadcasting","ARLEIGH ROAD between SHORE ROAD and WEST DRIVE,  WEST DRIVE between ARLEIGH ROAD and HOLLYWOOD AVENUE,  WEST DRIVE between MANOR ROAD and HOLLYWOOD AVENUE,  38 ROAD between CENTER DRIVE and EAST DRIVE,  CIRCLE RD between 38 RD and 38 DR,  CENTER DRIVE between FOREST ROAD and 38 ROAD,  HILLCREST AVENUE between 38 ROAD and CHERRY STREET,  CHERRY STREET between PROSPECT AVENUE and HILLCREST AVENUE",Queens,11,111,Television,Cable-episodic,United States of America,11363
693529,Shooting Permit,02/01/2023 06:00:00 AM,02/01/2023 08:00:00 PM,01/30/2023 11:39:43 AM,"Mayor's Office of Film, Theatre & Broadcasting","AVENUE A between EAST   13 STREET and EAST   14 STREET,  EAST   13 STREET between 1 AVENUE and AVENUE A",Manhattan,3,9,Commercial,Commercial,United States of America,10009
693524,Shooting Permit,02/02/2023 07:00:00 AM,02/03/2023 07:00:00 AM,01/30/2023 11:22:50 AM,"Mayor's Office of Film, Theatre & Broadcasting","PELL STREET between BOWERY and MOTT STREET,  MOTT STREET between BAYARD STREET and PELL STREET,  MOTT STREET between PELL STREET and WORTH STREET,  BAYARD STREET between MOTT STREET and MULBERRY STREET,  BOWERY between MOTT STREET and CANAL STREET,  DIVISION STREET between BOWERY and MARKET STREET,  ST JAMES PLACE between OLIVER STREET and MADISON STREET,  EAST BROADWAY between CATHERINE STREET and PIKE STREET,  PIKE STREET between EAST BROADWAY and HENRY STREET",Manhattan,3,"5, 7",Film,Feature,United States of America,"10002, 10013, 10038"
693522,Shooting Permit,02/03/2023 07:00:00 AM,02/03/2023 11:00:00 PM,01/30/2023 11:21:51 AM,"Mayor's Office of Film, Theatre & Broadcasting","CALYER STREET between DIAMOND STREET and JEWEL STREET,  DIAMOND STREET between CALYER STREET and MESEROLE AVENUE,  JEWEL STREET between CALYER STREET and MESEROLE AVENUE,  MESEROLE AVENUE between HUMBOLDT STREET and MOULTRIE STREET,  HUMBOLDT STREET between MESEROLE AVENUE and NORMAN AVENUE",Brooklyn,1,94,Television,Episodic series,United States of America,11222
693518,Shooting Permit,02/02/2023 07:00:00 AM,02/02/2023 11:00:00 PM,01/30/2023 11:09:47 AM,"Mayor's Office of Film, Theatre & Broadcasting","CALYER STREET between DIAMOND STREET and JEWEL STREET,  DIAMOND STREET between CALYER STREET and MESEROLE AVENUE,  CALYER STREET between JEWEL STREET and MOULTRIE STREET,  MONITOR STREET between GREENPOINT AVENUE and NORMAN AVENUE",Brooklyn,1,94,Television,Episodic series,United States of America,11222
693516,Theater Load in and Load Outs,02/25/2023 12:01:00 AM,02/26/2023 06:00:00 AM,01/30/2023 11:05:02 AM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   55 STREET between 11 AVENUE and 12 AVENUE,  WEST   56 STREET between 11 AVENUE and 12 AVENUE,  11 AVENUE between WEST   55 STREET and WEST   56 STREET",Manhattan,4,18,Theater,Theater,United States of America,10019
693502,Shooting Permit,01/31/2023 07:00:00 AM,01/31/2023 09:00:00 PM,01/30/2023 10:43:29 AM,"Mayor's Office of Film, Theatre & Broadcasting","WEST   16 STREET between 8 AVENUE and 9 AVENUE,  WEST   16 STREET between 9 AVENUE and 10 AVENUE,  9 AVENUE between WEST   17 STREET and WEST   18 STREET,  9 AVENUE between WEST   18 STREET and WEST   19 STREET,  WEST   19 STREET between 9 AVENUE and 10 AVENUE",Manhattan,4,10,Television,Episodic series,United States of America,10011
693498,Shooting Permit,02/06/2023 07:00:00 AM,02/06/2023 07:00:00 PM,01/30/2023 10:35:33 AM,"Mayor's Office of Film, Theatre & Broadcasting","30 PLACE between 47 AVENUE and 48 AVENUE,  30 STREET between 47 AVENUE and 48 AVENUE,  48 AVENUE between 30 STREET and 30 PLACE",Queens,2,108,Television,Episodic series,United States of America,11101
693497,Shooting Permit,02/03/2023 07:00:00 AM,02/03/2023 07:00:00 PM,01/30/2023 10:35:18 AM,"Mayor's Office of Film, Theatre & Broadcasting","30 PLACE between 47 AVENUE and 48 AVENUE,  30 STREET between 47 AVENUE and 48 AVENUE,  48 AVENUE between 30 STREET and 30 PLACE",Queens,2,108,Television,Episodic series,United States of America,11101
693496,Shooting Permit,02/02/2023 07:00:00 AM,02/02/2023 07:00:00 PM,01/30/2023 10:35:05 AM,"Mayor's Office of Film, Theatre & Broadcasting","30 PLACE between 47 AVENUE and 48 AVENUE,  30 STREET between 47 AVENUE and 48 AVENUE,  48 AVENUE between 30 STREET and 30 PLACE",Queens,2,108,Television,Episodic series,United States of America,11101
693492,Shooting Permit,02/01/2023 07:00:00 AM,02/02/2023 07:00:00 AM,01/30/2023 10:22:28 AM,"Mayor's Office of Film, Theatre & Broadcasting","BAYARD STREET between MOTT STREET and BOWERY,  MOTT STREET between BAYARD STREET and CANAL STREET,  ELIZABETH STREET between BAYARD STREET and CANAL STREET,  MOTT STREET between BAYARD STREET and PELL STREET,  MOTT STREET between PELL STREET and WORTH STREET,  BOWERY between MOTT STREET and CANAL STREET,  DIVISION STREET between BOWERY and MARKET STREET,  ST JAMES PLACE between OLIVER STREET and MADISON STREET,  EAST BROADWAY between CATHERINE STREET and PIKE STREET,  PIKE STREET between EAST BROADWAY and HENRY STREET",Manhattan,3,"5, 7",Film,Feature,United States of America,"10002, 10013, 10038"
693491,Shooting Permit,02/01/2023 07:00:00 AM,02/01/2023 10:00:00 PM,01/30/2023 10:22:23 AM,"Mayor's Office of Film, Theatre & Broadcasting","KINGSLAND AVENUE between GREENPOINT AVENUE and NORMAN AVENUE,  NORTH HENRY STREET between GREENPOINT AVENUE and NORMAN AVENUE,  MONITOR STREET between GREENPOINT AVENUE and NORMAN AVENUE",Brooklyn,1,94,Television,Episodic series,United States of America,11222
693473,Shooting Permit,02/02/2023 08:30:00 AM,02/02/2023 10:30:00 PM,01/30/2023 09:18:55 AM,"Mayor's Office of Film, Theatre & Broadcasting","12 AVENUE between WEST   24 STREET and WEST   26 STREET,  WEST   26 STREET between 11 AVENUE and 12 AVENUE,  11 AVENUE between WEST   26 STREET and WEST   27 STREET,  11 AVENUE between WEST   25 STREET and WEST   26 STREET,  WEST   27 STREET between 10 AVENUE and 11 AVENUE,  WEST   26 STREET between 10 AVENUE and 11 AVENUE,  WEST   19 STREET between 10 AVENUE and 11 AVENUE,  WEST   19 STREET between 9 AVENUE and 10 AVENUE,  10 AVENUE between WEST   18 STREET and WEST   19 STREET,  WEST   18 STREET between 9 AVENUE and 10 AVENUE",Manhattan,4,10,Television,Episodic series,United States of America,"10001, 10011"
693472,Theater Load in and Load Outs,02/01/2023 06:00:00 AM,02/02/2023 11:59:00 PM,01/30/2023 09:11:25 AM,"Mayor's Office of Film, Theatre & Broadcasting",WEST   30 STREET between 10 AVENUE and 11 AVENUE,Manhattan,4,10,Theater,Theater,United States of America,10001
693471,Shooting Permit,02/01/2023 07:00:00 AM,02/01/2023 07:00:00 PM,01/30/2023 09:08:52 AM,"Mayor's Office of Film, Theatre & Broadcasting","BARCLAY STREET between WEST STREET and WASHINGTON STREET,  READE STREET between GREENWICH STREET and WEST BROADWAY,  PARK PLACE between GREENWICH STREET and WEST BROADWAY,  WEST STREET between HUBERT STREET and CHAMBERS STREET,  GREENWICH STREET between READE STREET and DUANE STREET",Manhattan,1,1,Television,Cable-episodic,United States of America,"10007, 10013, 10282"
693468,Shooting Permit,02/03/2023 07:00:00 AM,02/03/2023 09:00:00 PM,01/30/2023 08:43:26 AM,"Mayor's Office of Film, Theatre & Broadcasting",COLGATE AVENUE between STORY AVENUE and LAFAYETTE AVENUE,Bronx,9,43,Television,Episodic series,United States of America,10473
693463,Shooting Permit,02/02/2023 06:00:00 AM,02/02/2023 08:00:00 PM,01/30/2023 08:19:27 AM,"Mayor's Office of Film, Theatre & Broadcasting","COVERT STREET between WYCKOFF AVENUE and IRVING AVENUE,  IRVING AVENUE between ELDERT STREET and COVERT STREET",Queens,"4, 5","104, 83",Television,Episodic series,United States of America,"11237, 11385"
693372,Shooting Permit,02/01/2023 08:00:00 AM,02/01/2023 11:00:00 PM,01/28/2023 11:39:00 AM,"Mayor's Office of Film, Theatre & Broadcasting","CENTER BLVD between N BASIN ROAD and 46TH AVE,  CENTER BOULEVARD between 46 AVENUE and 47 AVENUE,  46TH AVE between DEAD END and CENTER BLVD,  46 AVENUE between CENTER BOULEVARD and 5 STREET,  5 STREET between 46 AVENUE and 46 ROAD,  46 ROAD between 5 STREET and VERNON BOULEVARD,  VERNON BOULEVARD between 46 AVENUE and 46 ROAD,  5 STREET between 47 AVENUE and 47 ROAD,  47 ROAD between CENTER BOULEVARD and 5 STREET,  48 AVENUE between VERNON BOULEVARD and 5 STREET",Queens,2,108,Television,Episodic series,United States of America,"11101, 11109"
693341,Shooting Permit,02/01/2023 07:00:00 AM,02/01/2023 09:00:00 PM,01/27/2023 04:47:57 PM,"Mayor's Office of Film, Theatre & Broadcasting","GREENPOINT AVE between RAILROAD AVE and DAED END,  RAILROAD AVE between GREENPOINT AVE and DEAD END",Queens,2,108,Television,Cable-episodic,United States of America,11101
693335,Shooting Permit,02/07/2023 07:00:00 AM,02/07/2023 11:00:00 PM,01/27/2023 04:18:02 PM,"Mayor's Office of Film, Theatre & Broadcasting","W 45TH ST. between 7 AVENUE and MADISON AVE.,  WEST   46 STREET between 6 AVENUE and 7 AVENUE,  WEST   46 STREET between 6 AVENUE and 5 AVENUE,  WEST   47 STREET between 6 AVENUE and 7 AVENUE,  WEST   48 STREET between 6 AVENUE and 5 AVENUE,  6 AVENUE between WEST   46 STREET and WEST   47 STREET",Manhattan,5,18,Television,Episodic series,United States of America,"10017, 10020, 10036"
693326,Shooting Permit,02/06/2023 07:00:00 AM,02/06/2023 11:00:00 PM,01/27/2023 03:38:28 PM,"Mayor's Office of Film, Theatre & Broadcasting","W 45TH ST. between 7 AVENUE and MADISON AVE.,  WEST   46 STREET between 6 AVENUE and 7 AVENUE,  WEST   46 STREET between 6 AVENUE and 5 AVENUE,  WEST   47 STREET between 6 AVENUE and 7 AVENUE,  WEST   48 STREET between 6 AVENUE and 5 AVENUE,  6 AVENUE between WEST   46 STREET and WEST   47 STREET",Manhattan,5,18,Television,Episodic series,United States of America,"10017, 10020, 10036"
693323,Shooting Permit,02/01/2023 06:00:00 AM,02/01/2023 10:00:00 PM,01/27/2023 03:13:07 PM,"Mayor's Office of Film, Theatre & Broadcasting","EAST   47 STREET between 2 AVENUE and 3 AVENUE,  EAST   48 STREET between 2 AVENUE and 3 AVENUE,  EAST   46 STREET between 2 AVENUE and 3 AVENUE,  3 AVENUE between EAST   45 STREET and EAST   49 STREET",Manhattan,6,17,Television,Episodic series,United States of America,10017
693313,Shooting Permit,02/01/2023 06:00:00 AM,02/01/2023 11:00:00 PM,01/27/2023 02:17:59 PM,"Mayor's Office of Film, Theatre & Broadcasting","RUSSELL STREET between MESEROLE AVENUE and NORMAN AVENUE,  NORTH HENRY STREET between MESEROLE AVENUE and NORMAN AVENUE,  MESEROLE AVENUE between HUMBOLDT STREET and NORTH HENRY STREET,  RUSSELL STREET between CALYER STREET and MESEROLE AVENUE,  MONITOR STREET between GREENPOINT AVENUE and NORMAN AVENUE,  KINGSLAND AVENUE between GREENPOINT AVENUE and NORMAN AVENUE",Brooklyn,1,94,Television,Episodic series,United States of America,11222
693310,Shooting Permit,02/03/2023 07:00:00 AM,02/03/2023 10:00:00 PM,01/27/2023 02:05:09 PM,"Mayor's Office of Film, Theatre & Broadcasting","11 STREET between 44 ROAD and 44 DRIVE,  11 STREET between 44 DRIVE and 45 AVENUE,  44 DRIVE between 21 STREET and 11 STREET,  22 STREET between QUEENS PLAZA SOUTH and 43 AVENUE,  43 AVENUE between 22 STREET and 21 STREET,  21 STREET between QUEENS PLAZA SOUTH and 43 AVENUE,  QUEENS PLAZA SOUTH between 21 STREET and 22 STREET,  44 DRIVE between 10 STREET and 11 STREET",Queens,2,108,Television,Episodic series,United States of America,11101
693301,Shooting Permit,02/01/2023 07:00:00 AM,02/01/2023 09:00:00 PM,01/27/2023 01:47:49 PM,"Mayor's Office of Film, Theatre & Broadcasting","CORNELIA STREET between KNICKERBOCKER AVENUE and IRVING AVENUE,  KNICKERBOCKER AVENUE between PUTNAM AVENUE and HANCOCK STREET,  JEFFERSON AVENUE between KNICKERBOCKER AVENUE and IRVING AVENUE,  COVERT STREET between WYCKOFF AVENUE and IRVING AVENUE,  IRVING AVENUE between ELDERT STREET and COVERT STREET",Brooklyn,"4, 5","104, 83",Television,Episodic series,United States of America,"11221, 11237, 11385"
693296,Theater Load in and Load Outs,02/02/2023 08:00:00 AM,02/02/2023 06:00:00 PM,01/27/2023 01:23:36 PM,"Mayor's Office of Film, Theatre & Broadcasting",ASHLAND PLACE between HANSON PLACE and LAFAYETTE AVENUE,Brooklyn,2,88,Theater,Theater,United States of America,11217
693293,Shooting Permit,01/31/2023 04:00:00 PM,01/31/2023 11:00:00 PM,01/27/2023 01:06:00 PM,"Mayor's Office of Film, Theatre & Broadcasting","MONITOR STREET between GREENPOINT AVENUE and NORMAN AVENUE,  MONITOR STREET between NORMAN AVENUE and NASSAU AVENUE,  NORMAN AVENUE between NORTH HENRY STREET and MONITOR STREET",Brooklyn,1,94,Television,Episodic series,United States of America,11222
693292,Shooting Permit,02/01/2023 07:00:00 AM,02/01/2023 07:00:00 PM,01/27/2023 01:04:36 PM,"Mayor's Office of Film, Theatre & Broadcasting","30 PLACE between 47 AVENUE and 48 AVENUE,  30 STREET between 47 AVENUE and 48 AVENUE,  48 AVENUE between 30 STREET and 30 PLACE",Queens,2,108,Television,Episodic series,United States of America,11101
693284,Shooting Permit,02/02/2023 07:00:00 AM,02/02/2023 09:00:00 PM,01/27/2023 12:40:38 PM,"Mayor's Office of Film, Theatre & Broadcasting",COLGATE AVENUE between STORY AVENUE and LAFAYETTE AVENUE,Bronx,9,43,Television,Episodic series,United States of America,10473
